개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
3010000,3010000-103-2000-13053,20000814,,03,폐업,02,폐업,20160531,,,,,76.03,100864,서울특별시 중구 태평로2가 68-6번지 ,서울특별시 중구 남대문로1길 43, 4층 (태평로2가),04526,실루엣,2012-09-10 18:07:58,I,2018-08-31 23:59:59.0,단란주점,197916.172884617    ,451198.454292578    ,단란주점,,,,,,,,,,,,,,N,76.03,,,
3010000,3010000-103-2000-13098,20000824,,03,폐업,02,폐업,20010320,,,,02,123.75,100080,서울특별시 중구 북창동 111-2번지 ,,,쇼2000,2001-03-20 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197975.542794467    ,451036.126342809    ,단란주점,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,123.75,,,
3010000,3010000-103-2000-13139,20000908,,03,폐업,02,폐업,20101011,,,,0222759657,101.73,100195,서울특별시 중구 을지로5가 79-1번지 지상3층 ,,,스카이팡팡,2010-04-22 10:30:18,I,2018-08-31 23:59:59.0,단란주점,200248.483578804    ,451534.22476882     ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,101.73,,,
3010000,3010000-103-2000-13164,20000925,,03,폐업,02,폐업,20040723,,,,02,94.66,100866,서울특별시 중구 필동1가 21-11번지 ,,,위드,2003-09-26 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199199.380652489    ,450953.812479101    ,단란주점,2,2,기타,기타,상수도전용,,,,,,,,,N,94.66,,,
3010000,3010000-103-2000-13183,20000929,,03,폐업,02,폐업,20050425,,,,02 7550583,61.40,100180,서울특별시 중구 다동 120-0번지 2층 ,,,발리섬,2003-04-14 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198319.086821012    ,451637.882942894    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,61.4,,,
3010000,3010000-103-2000-13186,20001002,,03,폐업,02,폐업,20080722,,,,02 7545953,55.75,100080,서울특별시 중구 북창동 77-2번지 1층 ,,,요꼬하마,2004-12-21 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197985.739337224    ,451123.952127686    ,단란주점,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,55.75,,,
3010000,3010000-103-2000-13196,20001009,,03,폐업,02,폐업,20040416,,,,02 3367010,51.70,100180,서울특별시 중구 다동 164-1번지 ,,,오아시스노래천국주점,2003-07-24 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198212.655427223    ,451688.098895051    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,51.7,,,
3010000,3010000-103-2000-13211,20001028,,03,폐업,02,폐업,20060529,,,,02 7711811,142.00,100080,서울특별시 중구 북창동 63-0번지 ,,,화이트하우스,2003-10-14 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197963.480196183    ,451166.920300817    ,단란주점,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,142,,,
3010000,3010000-103-2000-13226,20001113,,03,폐업,02,폐업,20070718,,,,02,97.39,100180,서울특별시 중구 다동 185-1번지 외1필지 ,,,캔디노래방주점,2007-03-07 00:00:00,I,2018-08-31 23:59:59.0,단란주점,,,단란주점,0,0,,,,,,,,,,,,N,97.39,,,
3010000,3010000-103-2000-13228,20001115,,03,폐업,02,폐업,20020222,,,,0222630874,99.00,100195,서울특별시 중구 을지로5가 19-13번지 지하1층 ,,,그린단란주점,2002-02-25 00:00:00,I,2018-08-31 23:59:59.0,단란주점,200035.555256304    ,451655.611498822    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,99,,,
3010000,3010000-103-2000-13229,20001115,,03,폐업,02,폐업,20021023,,,,02,72.00,100093,서울특별시 중구 남대문로3가 86-0번지 지하1층 ,,,홀인원,2002-06-14 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197966.064000292    ,450990.348900794    ,단란주점,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,72,,,
3010000,3010000-103-2000-13231,20001116,,03,폐업,02,폐업,20020305,,,,02 3182429,30.75,100864,서울특별시 중구 태평로2가 68-9번지 ,,,뉴오사카,2000-11-16 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197897.899998224    ,451220.481024722    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,30.75,,,
3010000,3010000-103-2000-13234,20001120,,03,폐업,02,폐업,20071106,,,,02 7797730,67.70,100170,서울특별시 중구 무교동 12-1번지 ,,,보물섬,2006-03-31 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198117.52530179     ,451757.623911747    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,67.7,,,
3010000,3010000-103-2000-13342,20001212,,03,폐업,02,폐업,20110330,,,,02 7790102,90.17,100210,서울특별시 중구 수하동 40-2번지 ,,,보물성 비지니스,2011-04-05 14:43:25,I,2018-08-31 23:59:59.0,단란주점,198537.634392897    ,451684.504129471    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,90.17,,,
3010000,3010000-103-2000-13365,20001216,,03,폐업,02,폐업,20060119,,,,02 7732280,52.50,100080,서울특별시 중구 북창동 98-0번지 ,,,아시아나비지니스,2002-02-21 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197945.825357752    ,451102.651721983    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,52.5,,,
3010000,3010000-103-2000-13368,20001219,,03,폐업,02,폐업,20020731,,,,02 7773233,26.04,100180,서울특별시 중구 다동 59-2번지 ,,,웨스턴,2001-12-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198261.912215965    ,451724.12576049     ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,26.04,,,
3010000,3010000-103-2000-13371,20001220,,03,폐업,02,폐업,20050302,,,,02,35.00,100080,서울특별시 중구 북창동 94-10번지 1층 ,,,에쿠스,2003-01-15 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197971.241548398    ,451117.829964499    ,단란주점,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,35,,,
3010000,3010000-103-2000-13388,20001229,,03,폐업,02,폐업,20041104,,,,02 7763775,97.35,100180,서울특별시 중구 다동 188-0번지 ,,,월드컵,2004-03-16 00:00:00,I,2018-08-31 23:59:59.0,단란주점,,,단란주점,,,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,97.35,,,
3010000,3010000-103-2000-13389,20001229,,03,폐업,02,폐업,20100623,,,,02 7782845,30.90,100864,서울특별시 중구 태평로2가 69-6번지 ,,,샤넬,2010-05-10 17:20:14,I,2018-08-31 23:59:59.0,단란주점,197885.418380677    ,451144.221659626    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,30.9,,,
3010000,3010000-103-2000-13390,20000630,,01,영업/정상,01,영업,,,,,,122.47,100842,서울특별시 중구 을지로1가 32번지 지하2층 ,서울특별시 중구 남대문로9길 51 (을지로1가,지하2층),04523,아시나요,2006-02-27 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198118.88012816     ,451614.362900051    ,단란주점,0,0,,,,,,,,,,,,N,122.47,,,
3010000,3010000-103-2000-13391,20001209,,01,영업/정상,01,영업,,,,,02 7780831,102.23,100080,서울특별시 중구 북창동 20-3번지 지상2층 ,,,김미,2016-05-10 15:29:54,I,2018-08-31 23:59:59.0,단란주점,197911.393971986    ,451104.082282263    ,단란주점,0,0,유흥업소밀집지역,,상수도전용,,,,,,,,,N,102.23,,,
3010000,3010000-103-2000-13392,20000720,,03,폐업,02,폐업,20020724,,,,0222644800,,100300,서울특별시 중구 초동 55-0번지 지하1층 ,,,n-Bar(엔 바),2002-06-17 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199236.802725803    ,451256.554154233    ,단란주점,,,,,,,,,,,,,,N,0,,,
3010000,3010000-103-2001-13422,20010113,,03,폐업,02,폐업,20210416,,,,,71.79,100080,서울특별시 중구 북창동 1-2 지하1층 ,서울특별시 중구 세종대로18길 28 (북창동,지하1층),04526,모델,2021-04-16 11:01:11,U,2021-04-18 02:40:00.0,단란주점,198051.650746744    ,451269.928445696    ,단란주점,,,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,71.79,,,
3010000,3010000-103-2001-13432,20010122,,03,폐업,02,폐업,20110330,,,,0222317633,143.55,100819,서울특별시 중구 신당동 110-1번지 외2 ,,,해룡,2011-04-05 14:23:54,I,2018-08-31 23:59:59.0,단란주점,201433.032206986    ,451425.479705894    ,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,143.55,,,
3010000,3010000-103-2001-13444,20010201,,03,폐업,02,폐업,20110330,,,,02 3191120,65.90,100043,서울특별시 중구 남산동3가 13-4번지 ,,,스팅,2011-04-05 14:21:23,I,2018-08-31 23:59:59.0,단란주점,198770.913533288    ,450948.789014667    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,65.9,,,
3010000,3010000-103-2001-13451,20010202,,03,폐업,02,폐업,20020924,,,,02 7732274,68.30,100101,서울특별시 중구 태평로1가 31-28번지 외1 ,,,파라다이스,2002-03-15 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198012.318477123    ,451664.68802837     ,단란주점,,,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,68.3,,,
3010000,3010000-103-2001-13464,20010208,,03,폐업,02,폐업,20060405,,,,02,38.90,100080,서울특별시 중구 북창동 19-3번지 ,,,씨애로,2001-03-21 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197913.805775016    ,451155.417504868    ,단란주점,,,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,38.9,,,
3010000,3010000-103-2001-13499,20010216,,03,폐업,02,폐업,20041105,,,,0222373023,91.94,100819,서울특별시 중구 신당동 140-4번지 ,,,앗싸,2002-10-30 00:00:00,I,2018-08-31 23:59:59.0,단란주점,201691.903143786    ,451465.657346612    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,91.94,,,
3010000,3010000-103-2001-13500,20010217,,03,폐업,02,폐업,20010227,,,,02,77.34,100180,서울특별시 중구 다동 97-0번지 ,,,비지니스클럽,2001-02-27 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198300.022318698    ,451702.546231816    ,단란주점,,,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,77.34,,,
3010000,3010000-103-2001-13544,20010307,,03,폐업,02,폐업,20210330,,,,02 7564682,126.56,100080,서울특별시 중구 북창동 136-0 ,서울특별시 중구 남대문로1길 2 (북창동),04526,빅맨,2021-03-30 11:01:56,U,2021-04-01 02:40:00.0,단란주점,197959.781471292    ,450999.098381857    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,126.56,,,
3010000,3010000-103-2001-13578,20010327,,03,폐업,02,폐업,20220425,,,,02 7786144,105.34,100080,서울특별시 중구 북창동 93-3 지하1층,서울특별시 중구 남대문로5길 9 (북창동,지하1층),04526,제이클럽,2022-04-25 09:14:27,U,2021-12-03 22:07:00.0,단란주점,198063.008987729,451052.004950709,,,,,,,,,,,,,,,,,,,
3010000,3010000-103-2001-13595,20010411,,03,폐업,02,폐업,20011109,,,,0222749635,57.03,100013,서울특별시 중구 충무로3가 59-11번지 ,,,뉴시티단란주점,2001-07-26 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199119.114006467    ,451114.448372431    ,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,57.03,,,
3010000,3010000-103-2001-13596,20010411,,03,폐업,02,폐업,20011126,,,,02,88.80,100230,서울특별시 중구 수표동 11-7번지 ,,,일번지,2001-07-09 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199049.025989121    ,451709.766104575    ,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,88.8,,,
3010000,3010000-103-2001-13607,20010420,,03,폐업,02,폐업,20020712,,,,0222386785,73.48,100871,서울특별시 중구 황학동 2494-0번지 ,,,태양,2001-05-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,201983.407147251    ,451465.965460141    ,단란주점,,2,기타,기타,상수도전용,,,,,,,,,N,73.48,,,
3010000,3010000-103-2001-13672,20010528,,03,폐업,02,폐업,20060413,,,,0236797399,82.50,100093,서울특별시 중구 남대문로3가 92-1번지 ,,,노래하는메종,2006-02-16 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198021.368886961    ,451006.274140355    ,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,82.5,,,
3010000,3010000-103-2001-13678,20010601,,03,폐업,02,폐업,20051208,,,,02 7760644,87.66,100180,서울특별시 중구 다동 58-1번지 6층 ,,,월드컵,2002-06-11 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198264.78394422     ,451746.92183856     ,단란주점,,,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,87.66,,,
3010000,3010000-103-2001-13734,20010612,,03,폐업,02,폐업,20051208,,,,02 7756407,91.50,100070,서울특별시 중구 소공동 117-0번지 지하2층 ,,,로마,2002-01-10 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198044.460940991    ,451205.853542072    ,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,91.5,,,
3010000,3010000-103-2001-13786,20010711,,03,폐업,02,폐업,20070802,,,,02 7712592,72.72,100102,서울특별시 중구 태평로2가 362-1번지 3.4층 ,,,체어,2001-07-11 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197853.343639727    ,451355.334644857    ,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,72.72,,,
3010000,3010000-103-2001-13791,20010709,,03,폐업,02,폐업,20110321,,,,02 7792194,65.00,100080,서울특별시 중구 북창동 81-0번지 ,,,오월,2011-03-21 09:54:01,I,2018-08-31 23:59:59.0,단란주점,197993.344760738    ,451148.96120495     ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,65,,,
3010000,3010000-103-2001-13792,20010718,,03,폐업,02,폐업,20040716,,,,02 7792280,118.20,100845,서울특별시 중구 을지로2가 199-7번지 ,,,만남노래광장,2002-06-27 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198515.450935419    ,451503.522488994    ,단란주점,2,1,기타,기타,상수도전용,,,,,,,,,N,118.2,,,
3010000,3010000-103-2001-13806,20010803,,03,폐업,02,폐업,20110126,,,,02 7773648,40.22,100180,서울특별시 중구 다동 166-0번지 2층 ,,,카사노바,2009-07-13 15:06:35,I,2018-08-31 23:59:59.0,단란주점,198217.309166924    ,451709.930986481    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,40.22,,,
3010000,3010000-103-2001-13863,20010904,,03,폐업,02,폐업,20110330,,,,0222678716,45.06,100340,서울특별시 중구 산림동 192-3번지 ,,,늘벗,2011-04-05 14:41:24,I,2018-08-31 23:59:59.0,단란주점,199585.101023928    ,451787.881834934    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,45.06,,,
3010000,3010000-103-2001-13952,20010918,,03,폐업,02,폐업,20050901,,,,02,38.02,100080,서울특별시 중구 북창동 99-3번지 ,,,여인천하,2004-07-01 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197947.651248415    ,451086.959841726    ,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,38.02,,,
3010000,3010000-103-2001-13978,20010925,,03,폐업,02,폐업,20011102,,,,0222358777,77.75,100870,서울특별시 중구 황학동 809-0번지 2층 ,,,토마토,2001-10-04 00:00:00,I,2018-08-31 23:59:59.0,단란주점,201978.074072669    ,451518.305272938    ,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,77.75,,,
3010000,3010000-103-2001-13979,20010928,,03,폐업,02,폐업,20051208,,,,02,110.50,100180,서울특별시 중구 다동 97-0번지 ,,,카바나,2001-10-04 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198300.022318698    ,451702.546231816    ,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,110.5,,,
3010000,3010000-103-2001-13980,20011018,,03,폐업,02,폐업,20040112,,,,,145.81,100011,서울특별시 중구 충무로1가 24-1번지 밀리오레 지상9층 ,,,밀리오레 스타디움,2001-12-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198562.632745775    ,450975.116406048    ,단란주점,0,0,,,,,,,,,,,,N,145.81,,,
3010000,3010000-103-2001-13982,20011116,,03,폐업,02,폐업,20100623,,,,7561777,81.10,100093,서울특별시 중구 남대문로3가 94번지 외 3필지 지상2층 ,,,황궁단란주점,2010-05-10 17:25:24,I,2018-08-31 23:59:59.0,단란주점,198037.338494145    ,451010.546629515    ,단란주점,0,0,,,상수도전용,,,,,,,,,N,81.1,,,
3010000,3010000-103-2001-13983,20011210,,03,폐업,02,폐업,20110330,,,,22659332,88.80,100230,서울특별시 중구 수표동 11-7번지 지하1층 ,,,일번지,2011-04-05 14:42:32,I,2018-08-31 23:59:59.0,단란주점,199049.025989121    ,451709.766104575    ,단란주점,0,0,,,상수도전용,,,,,,,,,N,88.8,,,
3010000,3010000-103-2001-13984,20011217,,03,폐업,02,폐업,20040223,,,,0222749637,57.03,100013,서울특별시 중구 충무로3가 59-11번지 청운빌딩 지상2층 ,,,에이전트,2001-12-17 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199119.114006467    ,451114.448372431    ,단란주점,0,0,,,,,,,,,,,,N,57.03,,,
3010000,3010000-103-2001-13985,20011220,,03,폐업,02,폐업,20220421,,,,7763010,78.89,100813,서울특별시 중구 서소문동 48-2 지하1층,서울특별시 중구 서소문로 113 (서소문동,지하1층),04515,사월과오월,2022-04-22 15:42:42,U,2021-12-03 22:04:00.0,단란주점,197590.751079069,451204.793161851,,,,,,,,,,,,,,,,,,,
3010000,3010000-103-2001-13986,20011228,,03,폐업,02,폐업,20041207,,,,7556784,82.39,100842,서울특별시 중구 을지로1가 37-0번지 (지하1층) ,,,쉼터,2003-01-28 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198139.289952741    ,451612.438834321    ,단란주점,0,0,,,상수도전용,,,,,,,,,N,82.39,,,
3010000,3010000-103-2001-13987,20011109,,03,폐업,02,폐업,20110330,,,,02 7735445,38.98,100094,서울특별시 중구 남대문로4가 18-4번지 지상2층 ,,,현단란주점,2011-04-05 14:38:43,I,2018-08-31 23:59:59.0,단란주점,197909.368899055    ,450891.13129169     ,단란주점,0,0,기타,갑,,,,,,,,,,N,38.98,,,
3010000,3010000-103-2002-00001,20020205,,03,폐업,02,폐업,20050216,,,,02 7754336,141.90,100080,서울특별시 중구 북창동 134-1번지 (4층) ,,,샤롯데,2004-06-03 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197960.987618124    ,451009.710791871    ,단란주점,0,0,,,상수도전용,,,,,,,,,N,141.9,,,
3010000,3010000-103-2002-00002,20020222,,03,폐업,02,폐업,20040719,,,,7546639,93.49,100080,서울특별시 중구 북창동 90-3번지 지상 2층 ,,,드림포트,2003-06-02 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198022.512514613    ,451148.564432997    ,단란주점,0,0,유흥업소밀집지역,,상수도전용,,,,,,,,,N,93.49,,,
3010000,3010000-103-2002-00003,20020313,,03,폐업,02,폐업,20220324,,,,,60.13,100080,서울특별시 중구 북창동 104-2 지상1, 2층,서울특별시 중구 세종대로12길 27 (북창동,지상1, 2층),04526,코러스,2022-03-31 11:07:08,U,2021-12-04 00:02:00.0,단란주점,197976.601784333,451071.384462518,,,,,,,,,,,,,,,,,,,
3010000,3010000-103-2002-00004,20020315,,03,폐업,02,폐업,20030923,,,,,128.54,100861,서울특별시 중구 충무로2가 49-6번지 지하1층 ,,,투피스,2002-03-21 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199062.689440174    ,451135.423672651    ,단란주점,0,0,,,상수도전용,,,,,,,,,N,128.54,,,
3010000,3010000-103-2002-00005,20020325,,03,폐업,02,폐업,20061010,,,,02 7532051,59.50,100080,서울특별시 중구 북창동 19-1번지 ,,,모아노래하우스,2002-04-03 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197915.92799799     ,451177.440156303    ,단란주점,0,0,,,상수도전용,,,,,,,,,N,59.5,,,
3010000,3010000-103-2002-00006,20020412,,03,폐업,02,폐업,20220621,,,,02 7762402,140.00,100180,서울특별시 중구 다동 134-1,서울특별시 중구 다동길 24-3 (다동),04522,노래전당,2022-06-21 14:07:48,U,2021-12-05 22:03:00.0,단란주점,198231.803123177,451689.82230863,,,,,,,,,,,,,,,,,,,
3010000,3010000-103-2002-00007,20020426,,03,폐업,02,폐업,20040209,,,,02 7785789,69.00,100070,서울특별시 중구 소공동 81번지 소공빌딩 지상1층 ,,,카사불랑카,2002-04-26 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198164.81474774     ,451278.901392417    ,단란주점,0,0,기타,,,,,,,,,,,N,69,,,
3010000,3010000-103-2002-00008,20020513,,03,폐업,02,폐업,20040601,,,,02 7718877,121.55,100170,서울특별시 중구 무교동 21-3번지 지상2층 ,,,거목,2002-05-13 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198109.617344821    ,451640.773996802    ,단란주점,0,0,유흥업소밀집지역,,,,,,,,,,,N,121.55,,,
3010000,3010000-103-2002-00009,20020516,,03,폐업,02,폐업,20030929,,,,0222655234,95.80,100411,서울특별시 중구 광희동1가 191번지 지하1층 ,,,첼로,2002-05-16 00:00:00,I,2018-08-31 23:59:59.0,단란주점,200526.217374032    ,451373.823316146    ,단란주점,0,0,,,,,,,,,,,,N,95.8,,,
3010000,3010000-103-2002-00010,20020517,,03,폐업,02,폐업,20021204,,,,,72.43,100015,서울특별시 중구 충무로5가 20-26번지 2층 ,,,공주,2002-05-17 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199900.128120472    ,451160.609817256    ,단란주점,1,1,기타,우수,상수도전용,,,,,,,,,N,72.43,,,
3010000,3010000-103-2002-00011,20020523,,03,폐업,02,폐업,20060425,,,,02 7731452,198.56,100080,서울특별시 중구 북창동 12-1번지 3층 ,,,시카고,2006-02-07 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198018.679926506    ,451207.729791045    ,단란주점,0,0,,,상수도전용,,,,,,,,,N,198.56,,,
3010000,3010000-103-2002-00012,20020618,,03,폐업,02,폐업,20150910,,,,0222692168,44.90,100411,서울특별시 중구 광희동1가 175-2번지 3층 ,서울특별시 중구 마른내로 163 (광희동1가,3층),04561,야인,2010-09-02 17:21:50,I,2018-08-31 23:59:59.0,단란주점,200477.250338876    ,451376.270966671    ,단란주점,0,0,유흥업소밀집지역,우수,상수도전용,,,,,,,,,N,44.9,,,
3010000,3010000-103-2002-00014,20020620,,03,폐업,02,폐업,20021007,,,,02 7766022,59.10,100093,서울특별시 중구 남대문로3가 87-3번지 2층 ,,,신성,2002-06-21 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197972.961919099    ,450992.650878291    ,단란주점,0,1,유흥업소밀집지역,우수,상수도전용,,,,,,,,,N,59.1,,,
3010000,3010000-103-2002-00015,20020716,,03,폐업,02,폐업,20041005,,,,02 7719111,131.84,100861,서울특별시 중구 충무로2가 66-9번지 (2층) ,,,(주)명동프리엠,2002-07-19 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198640.659565485    ,451053.379935307    ,단란주점,1,1,기타,우수,상수도전용,,,,,,,,,N,131.84,,,
3010000,3010000-103-2002-00016,20020620,,03,폐업,02,폐업,20040426,,,,02 7758342,103.93,100080,서울특별시 중구 북창동 118번지 (1층) ,,,로마,2003-12-10 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197958.262545842    ,451056.146350148    ,단란주점,0,0,,,상수도전용,,,,,,,,,N,103.93,,,
3010000,3010000-103-2002-00017,20020910,,03,폐업,02,폐업,20140811,,,,02 7551586,86.00,100800,서울특별시 중구 남대문로5가 63-11번지 지하1층 ,서울특별시 중구 세종대로 5, 지하1층 (남대문로5가),04512,포시즌,2013-10-30 11:43:35,I,2018-08-31 23:59:59.0,단란주점,197503.780333333    ,450607.000333333    ,단란주점,0,0,기타,자율,상수도전용,,,,,,,,,N,86,,,
3010000,3010000-103-2002-00018,20020930,,01,영업/정상,01,영업,,,,,0222329882,136.50,100871,서울특별시 중구 황학동 2491-0 (지하1층),서울특별시 중구 난계로11길 9 (황학동,(지하1층)),04575,드가,2022-07-07 13:47:02,U,2021-12-06 23:02:00.0,단란주점,201955.053062924,451493.939871536,,,,,,,,,,,,,,,,,,,
3010000,3010000-103-2002-00019,20021014,,03,폐업,02,폐업,20040209,,,,0222792916,146.80,100015,서울특별시 중구 충무로5가 78-1번지 (지하1층) ,,,동경라이브바,2002-10-14 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199780.053397083    ,451065.831247269    ,단란주점,0,0,기타,자율,상수도전용,,,,,,,,,N,146.8,,,
3010000,3010000-103-2002-00020,20021014,,03,폐업,02,폐업,20080410,,,,02 7557228,56.03,100021,서울특별시 중구 명동1가 45-1번지 (3층) ,,,유스,2008-02-12 15:52:16,I,2018-08-31 23:59:59.0,단란주점,198556.141608393    ,451362.77051901     ,단란주점,0,0,,,상수도전용,,,,,,,,,N,56.03,,,
3010000,3010000-103-2002-00021,20021119,,03,폐업,02,폐업,20031021,,,,0222659853,36.40,100411,서울특별시 중구 광희동1가 189-2번지 (2층) ,,,줄까 말까,2003-05-22 00:00:00,I,2018-08-31 23:59:59.0,단란주점,200505.560846925    ,451371.450139406    ,단란주점,0,0,,,상수도전용,,,,,,,,,N,36.4,,,
3010000,3010000-103-2002-00022,20021231,,03,폐업,02,폐업,20050218,,,,0222568440,36.40,100869,서울특별시 중구 황학동 657-6번지 (지하1층) ,,,만남,2004-09-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,201797.660830372    ,451600.762128552    ,단란주점,0,0,기타,자율,상수도전용,,,,,,,,,N,36.4,,,
3010000,3010000-103-2003-00001,20030115,,03,폐업,02,폐업,20070704,,,,02 7564455,118.63,100864,서울특별시 중구 태평로2가 69-6번지 (4층) ,,,비엔나,2003-01-15 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197885.418380677    ,451144.221659626    ,단란주점,1,1,유흥업소밀집지역,우수,상수도전용,,,,,,,,,N,118.63,,,
3010000,3010000-103-2003-00002,20030217,,03,폐업,02,폐업,20220427,,,,02 7332274,66.46,100101,서울특별시 중구 태평로1가 31-28 (지하1층),서울특별시 중구 무교로 17-27 (태평로1가,(지하1층)),04520,지인(知人),2022-04-27 15:29:41,U,2021-12-03 22:09:00.0,단란주점,198012.318477123,451664.68802837,,,,,,,,,,,,,,,,,,,
3010000,3010000-103-2003-00003,20030224,,03,폐업,02,폐업,20210429,,,,0222726266,51.00,100848,서울특별시 중구 을지로4가 182-1 (1층) ,서울특별시 중구 창경궁로 40-5 (을지로4가,(1층)),04547,장터호프,2021-04-29 11:45:17,U,2021-05-01 02:40:00.0,단란주점,199802.975225852    ,451512.127665321    ,단란주점,0,2,기타,우수,상수도전용,,,,,,,,,N,51,,,
3010000,3010000-103-2003-00004,20030701,,03,폐업,02,폐업,20110324,,,,0222648921,72.43,100015,서울특별시 중구 충무로5가 20-26번지 (2층) ,,,공주단란주점,2011-03-11 10:27:09,I,2018-08-31 23:59:59.0,단란주점,199900.128120472    ,451160.609817256    ,단란주점,0,0,기타,,상수도전용,,,,,,,,,N,72.43,,,
